0,1,2,3,4,5,6,7
1125900000,1098800000,1125900000,1099000000,26600000,2.42,2025/11/22,1404/09/01
1122100000,1122100000,1129000000,1125600000,3200000,0.29,2025/11/20,1404/08/29
1098700000,1097700000,1125200000,1122400000,23600000,2.15,2025/11/19,1404/08/28
1100300000,1095700000,1100300000,1098800000,1300000,0.12,2025/11/18,1404/08/27
1101100000,1100000000,1103200000,1100100000,3300000,0.3,2025/11/17,1404/08/26
1114600000,1095200000,1116100000,1096800000,17500000,1.6,2025/11/16,1404/08/25
1142000000,1114300000,1142000000,1114300000,27500000,2.47,2025/11/15,1404/08/24
1116900000,1116900000,1146100000,1141800000,24700000,2.21,2025/11/13,1404/08/22
1111500000,1111200000,1118100000,1117100000,21900000,2.0,2025/11/12,1404/08/21
1051000000,1051000000,1096100000,1095200000,44500000,4.24,2025/11/11,1404/08/20
1039200000,1039200000,1051100000,1050700000,11300000,1.09,2025/11/10,1404/08/19
1038300000,1038300000,1042800000,1039400000,1200000,0.12,2025/11/09,1404/08/18
1041800000,1038200000,1042700000,1038200000,7300000,0.7,2025/11/08,1404/08/17
1041000000,1041000000,1045500000,1045500000,4400000,0.42,2025/11/06,1404/08/15
1044300000,1040800000,1047100000,1041100000,3400000,0.33,2025/11/05,1404/08/14
1043200000,1042700000,1048200000,1044500000,1100000,0.11,2025/11/04,1404/08/13
1052100000,1043200000,1052100000,1043400000,1500000,0.14,2025/11/03,1404/08/12
1051600000,1043100000,1056100000,1044900000,6600000,0.63,2025/11/02,1404/08/11
1046000000,1039700000,1051600000,1051500000,9600000,0.92,2025/11/01,1404/08/10
1043100000,1036800000,1046100000,1041900000,1500000,0.14,2025/10/30,1404/08/08
1031300000,1031300000,1047300000,1043400000,12400000,1.2,2025/10/29,1404/08/07
1055700000,1030900000,1055700000,1031000000,24800000,2.41,2025/10/28,1404/08/06
1068800000,1052500000,1070100000,1055800000,13100000,1.24,2025/10/27,1404/08/05
1059700000,1059700000,1073100000,1068900000,9100000,0.86,2025/10/26,1404/08/04
1076900000,1058700000,1076900000,1059800000,17200000,1.62,2025/10/25,1404/08/03
1073100000,1072700000,1079100000,1077000000,7000000,0.65,2025/10/23,1404/08/01
1077100000,1069700000,1077100000,1070000000,6800000,0.64,2025/10/22,1404/07/30
1074100000,1074100000,1091100000,1076800000,2900000,0.27,2025/10/21,1404/07/29
1097800000,1073700000,1098100000,1073900000,24200000,2.25,2025/10/20,1404/07/28
1069000000,1069000000,1101100000,1098100000,29000000,2.71,2025/10/19,1404/07/27
1105100000,1068700000,1105100000,1069100000,35600000,3.33,2025/10/18,1404/07/26
1089100000,1089100000,1111100000,1104700000,15700000,1.44,2025/10/16,1404/07/24
1060000000,1059700000,1096100000,1089000000,29200000,2.76,2025/10/15,1404/07/23
1077700000,1059700000,1077700000,1059800000,18300000,1.73,2025/10/14,1404/07/22
1077800000,1077700000,1086100000,1078100000,200000,0.02,2025/10/13,1404/07/21
1088000000,1064700000,1089100000,1077900000,10200000,0.95,2025/10/12,1404/07/20
1098900000,1087700000,1099100000,1088100000,10700000,0.98,2025/10/11,1404/07/19
1134000000,1097700000,1134000000,1098800000,35000000,3.19,2025/10/09,1404/07/17
1091100000,1091100000,1134100000,1133800000,43000000,3.94,2025/10/08,1404/07/16
1053800000,1053700000,1091100000,1090800000,36700000,3.48,2025/10/07,1404/07/15
1068900000,1053700000,1069100000,1054100000,14700000,1.39,2025/10/06,1404/07/14
1097700000,1068700000,1097700000,1068800000,29200000,2.73,2025/10/05,1404/07/13
1108800000,1093700000,1108800000,1098000000,10900000,0.99,2025/10/04,1404/07/12
1089000000,1088700000,1118100000,1108900000,19800000,1.82,2025/10/02,1404/07/10
1064100000,1063700000,1090100000,1089100000,25000000,2.35,2025/10/01,1404/07/09
1061000000,1055700000,1065100000,1064100000,16100000,1.54,2025/09/30,1404/07/08
1021800000,1021700000,1048100000,1048000000,25000000,2.44,2025/09/29,1404/07/07
1033700000,1022700000,1042100000,1023000000,15800000,1.54,2025/09/28,1404/07/06
1025700000,1023700000,1042100000,1038800000,40000000,4.0,2025/09/27,1404/07/05
993100000,992700000,999100000,998800000,5800000,0.58,2025/09/25,1404/07/03
953800000,953800000,996100000,993000000,38900000,4.08,2025/09/24,1404/07/02
940800000,940800000,954200000,954100000,13100000,1.39,2025/09/23,1404/07/01
965000000,940700000,965100000,941000000,24100000,2.56,2025/09/22,1404/06/31
925900000,925900000,987100000,965100000,39100000,4.22,2025/09/21,1404/06/30
915800000,915700000,929100000,926000000,54000000,6.19,2025/09/20,1404/06/29
877000000,871600000,879100000,872000000,4800000,0.55,2025/09/18,1404/06/27
877000000,876700000,879100000,876800000,300000,0.03,2025/09/17,1404/06/26
861100000,861100000,883100000,877100000,16100000,1.87,2025/09/16,1404/06/25
844000000,843700000,866100000,861000000,17100000,2.03,2025/09/15,1404/06/24
841800000,841800000,852100000,843900000,1800000,0.21,2025/09/14,1404/06/23
867800000,841700000,867800000,842100000,26000000,3.09,2025/09/13,1404/06/22
881100000,866700000,881100000,868100000,12900000,1.49,2025/09/11,1404/06/20
878100000,873700000,882100000,881000000,3000000,0.34,2025/09/09,1404/06/18
875800000,875700000,886100000,878000000,5000000,0.57,2025/09/08,1404/06/17
872100000,869700000,880100000,873000000,1200000,0.14,2025/09/07,1404/06/16
863800000,863800000,872100000,871800000,7700000,0.89,2025/09/06,1404/06/15
873000000,863700000,874100000,864100000,10000000,1.16,2025/09/04,1404/06/13
881000000,871700000,881000000,874100000,7000000,0.8,2025/09/03,1404/06/12
897900000,876600000,906100000,881100000,16600000,1.88,2025/09/02,1404/06/11
886100000,883700000,898100000,897700000,11800000,1.33,2025/08/31,1404/06/09
846700000,846700000,901100000,885900000,39100000,4.62,2025/08/30,1404/06/08
838000000,838000000,861100000,846800000,9000000,1.07,2025/08/28,1404/06/06
791800000,791800000,838100000,837800000,46100000,5.82,2025/08/27,1404/06/05
785000000,785000000,792100000,791700000,6800000,0.87,2025/08/26,1404/06/04
779000000,779000000,786100000,784900000,6100000,0.78,2025/08/25,1404/06/03
784700000,776700000,784700000,778800000,6100000,0.78,2025/08/23,1404/06/01
771700000,771700000,786100000,784900000,12800000,1.66,2025/08/21,1404/05/30
763800000,763700000,774100000,772100000,11300000,1.49,2025/08/20,1404/05/29
758700000,758700000,769100000,760800000,1900000,0.25,2025/08/19,1404/05/28
753000000,753000000,762100000,758900000,5800000,0.77,2025/08/18,1404/05/27
746000000,746000000,756100000,753100000,7400000,0.99,2025/08/17,1404/05/26
757800000,742700000,757800000,745700000,12300000,1.65,2025/08/16,1404/05/25
750800000,750700000,760100000,758000000,8300000,1.11,2025/08/13,1404/05/22
748800000,746700000,750100000,749700000,700000,0.09,2025/08/12,1404/05/21
746700000,746700000,753100000,749000000,2900000,0.39,2025/08/11,1404/05/20
749000000,740700000,749000000,746100000,2700000,0.36,2025/08/10,1404/05/19
767100000,747700000,767100000,748800000,18200000,2.43,2025/08/09,1404/05/18
768800000,766700000,769100000,767000000,200000,0.03,2025/08/06,1404/05/15
767800000,766700000,776100000,766800000,1200000,0.16,2025/08/05,1404/05/14
766000000,765700000,783100000,768000000,1900000,0.25,2025/08/04,1404/05/13
752700000,752700000,767100000,766100000,13100000,1.74,2025/08/03,1404/05/12
746100000,746100000,766100000,753000000,7000000,0.94,2025/08/02,1404/05/11
731700000,731700000,750100000,746000000,14200000,1.94,2025/08/01,1404/05/10
724100000,724100000,733100000,731800000,8100000,1.12,2025/07/30,1404/05/08
722900000,722700000,726100000,723700000,700000,0.1,2025/07/29,1404/05/07
722000000,721700000,726100000,723000000,900000,0.12,2025/07/28,1404/05/06
710100000,710100000,724100000,722100000,12200000,1.72,2025/07/27,1404/05/05
709800000,708700000,711100000,709900000,100000,0.01,2025/07/26,1404/05/04
718800000,709700000,720100000,710000000,8900000,1.25,2025/07/25,1404/05/03
723000000,718700000,723100000,718900000,3900000,0.54,2025/07/23,1404/05/01
722800000,719700000,727100000,722800000,800000,0.11,2025/07/22,1404/04/31
715700000,715700000,730100000,722000000,7100000,0.99,2025/07/21,1404/04/30
703000000,702700000,715200000,714900000,13900000,1.98,2025/07/20,1404/04/29
710100000,699700000,710100000,701000000,8800000,1.26,2025/07/19,1404/04/28
722500000,709700000,722500000,709800000,12500000,1.76,2025/07/18,1404/04/27
724100000,722200000,724100000,722300000,1700000,0.24,2025/07/16,1404/04/25
722700000,722700000,726100000,724000000,2900000,0.4,2025/07/15,1404/04/24
724000000,723700000,742100000,728100000,4000000,0.55,2025/07/14,1404/04/23
708000000,707700000,724100000,724100000,16200000,2.29,2025/07/12,1404/04/21
713700000,705700000,715100000,707900000,5900000,0.83,2025/07/11,1404/04/20
710000000,709700000,714100000,713800000,4100000,0.58,2025/07/09,1404/04/18
705100000,704700000,711100000,709700000,5600000,0.8,2025/07/08,1404/04/17
723100000,703700000,723100000,704100000,18900000,2.68,2025/07/07,1404/04/16
748900000,719700000,748900000,723000000,26000000,3.6,2025/07/06,1404/04/15
747800000,747700000,752100000,749000000,5200000,0.7,2025/07/02,1404/04/11
